epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.9106126741812117,0.8875794363536423,20.710238,20.984964
1,0.8707283072523262,0.8214193826956715,19.57015,19.449802
2,0.7200006188468382,0.7721436997111752,15.665068,17.652748
3,0.6146675993819529,0.6545893447004634,13.690028,12.716335
4,0.6434276947475943,0.6638313973550316,13.642809,14.563793
5,0.5967549308327561,0.6522828722171646,12.769383,12.725958
6,0.5408715543333804,0.7200753229985134,11.528078,15.7915745
7,0.48086987785483953,0.5185945801597704,10.45441,10.898347
8,0.4290554585869992,0.46032162171473606,9.179575,9.573431
9,0.4379902420706697,0.4822376121719964,9.380186,10.211693
10,0.42446653033852144,0.5479476318942557,9.083842,12.12203
11,0.42594714134608797,0.6029253018845757,9.21524,12.942523
12,0.3790527388507278,0.5290127501642103,8.207962,10.416984
13,0.37639152336637033,0.4537870866789235,8.088226,9.709425
14,0.3637228415546004,0.45808614801159864,7.5591974,8.646969
15,0.347418096306522,0.4299409164370393,7.4029984,8.796533
16,0.3538031623251602,0.4819586806588893,7.491179,10.25096
17,0.3011094517333413,0.4295842143700277,6.4476194,8.545939
18,0.3199038707822669,0.51414434515315,6.865123,10.260415
19,0.29835017902326066,0.5085442627934244,6.561127,9.681363
20,0.2724505376191776,0.4130844349483792,5.8600063,8.160203
21,0.277132998573651,0.4593718021893673,5.8234715,9.041826
22,0.2902087866184083,0.4476998229678586,6.1599936,9.310644
23,0.25788004174559553,0.4084292326470931,5.5508447,8.064459
24,0.30091632246325595,0.4012421937726384,6.507234,7.8413587
25,0.25971990942094303,0.4299616682872498,5.574803,8.672767
26,0.25251827267963534,0.4178057846834334,5.4295464,8.3991785
27,0.24237047060517197,0.3822164398303135,5.108354,7.355982
28,0.24329848904902324,0.3777792172895061,5.2339506,7.7178817
29,0.22543922351801007,0.3824207823482349,4.695209,7.833084
30,0.21779491556035052,0.4078063006452519,4.606349,8.012986
31,0.22485804035990678,0.3508173409554598,4.814134,7.0888476
32,0.2063343615846083,0.35567065987655583,4.4618745,7.179999
33,0.24227107625575703,0.38132257513005097,5.173616,7.6166625
34,0.20296417225138805,0.37050587539192587,4.327608,7.428566
35,0.20422446523332424,0.3882707022934509,4.427167,7.8822274
36,0.23784938798914748,0.35659568494172406,5.1014667,7.320325
37,0.18091492161208542,0.3929076537811499,3.8550138,7.480194
38,0.20739484812378453,0.3560939055981396,4.415899,7.0155053
39,0.1764324042233319,0.32726052210485335,3.710444,6.7277117
40,0.1913413472123955,0.39802613511359947,4.0446653,7.61313
41,0.19446903725393413,0.3497510636024338,4.1814704,6.9508657
42,0.18600772810756944,0.3272519473978084,3.9044216,6.4780636
43,0.17961094455813673,0.3344715008203932,3.8855584,6.511965
44,0.16036103380716235,0.36870101951866696,3.3932624,6.893687
45,0.20418320580079669,0.39520810791056793,4.260799,7.323934
46,0.20418704142424174,0.3734728706826409,4.3559284,7.014322
47,0.17349917858516267,0.33527363633080354,3.6474652,6.4078655
48,0.18818935730397054,0.3247155785131797,3.9515681,6.5990086
49,0.16875948114085285,0.3120778612524485,3.6426115,6.1803145
50,0.16518456599127085,0.33268714551445394,3.490181,6.64962
51,0.16675010759262401,0.390895494883009,3.5797572,7.107083
52,0.15968001268077844,0.2966815530181789,3.3406603,6.0340858
53,0.1399337117314769,0.33023317511990774,2.9309967,6.363506
54,0.1488310057764019,0.27604854385629835,3.2011037,5.4970627
55,0.16719118239432035,0.27590026336608175,3.5883014,5.573195
56,0.14968015608589572,0.30645348506865744,3.169209,6.0980706
57,0.15722461824813044,0.416832647306456,3.4416995,7.8440547
58,0.1519198238795845,0.3090461803425988,3.139586,5.956484
59,0.13142255029308236,0.2934666101237853,2.7966428,5.702639
60,0.13523482122468605,0.3607327292720191,2.8644772,6.87054
61,0.13111250449496487,0.3051556449571102,2.754124,5.9507294
62,0.14427475093288972,0.31283668005209175,3.056282,6.051588
63,0.11121040545000496,0.31843737057215876,2.445343,5.7050533
64,0.12845105005408022,0.33671944593782904,2.718225,5.8573995
65,0.12254414874186155,0.3289159633916059,2.5862215,6.1966977
66,0.1404337784551111,0.3285953846337984,3.0321183,6.5155907
67,0.1280200034917907,0.3230137077810095,2.7190256,6.1558228
68,0.12695517533522652,0.3120918786354202,2.733081,6.178303
69,0.1292518871947316,0.32008493161029955,2.7415955,6.014231
