epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.7554704320392234,0.7125621926144943,17.730047,16.425165
1,0.6004970202450725,0.7974453001725869,13.473991,17.293867
2,0.5077363017436257,0.5508639395858776,11.462205,11.920667
3,0.4504899891223476,0.5978564905160941,10.058126,12.585143
4,0.4026751007987527,0.6139821904071575,8.969092,12.613845
5,0.3434778329539649,0.574969557020952,7.7346044,12.059453
6,0.30810873979749354,0.542784418683116,6.8005085,11.630347
7,0.2847015844176961,0.5304418220871785,6.340067,11.215082
8,0.2593474596361008,0.510303477283384,5.7647033,10.598932
9,0.2399146493923418,0.4937706916591627,5.315902,10.523112
10,0.21622484299767944,0.4787752522175074,4.784215,10.071484
11,0.20576011526356458,0.48144139476042747,4.533401,10.192667
12,0.1923907750019706,0.513271757325188,4.2894464,10.643431
13,0.18088543911404553,0.5298988841773856,3.9997885,10.86893
14,0.168181371776257,0.47779185130592605,3.7402594,10.149423
15,0.16022994603175533,0.47870979796756397,3.555316,9.81031
16,0.15479763320654358,0.4872423802154075,3.4330127,10.3659115
17,0.1485130426089858,0.47458493154379366,3.291221,10.002292
18,0.1454579883840527,0.4789239194371839,3.2582595,10.228447
19,0.13288075921919523,0.5023330415858597,2.9308858,10.572485
20,0.13388893667727952,0.46591950066931737,2.9371922,9.855627
21,0.12926094099905192,0.4938145632537751,2.8571236,10.427652
22,0.12668017891177544,0.5659323030008466,2.7724504,11.534211
23,0.12078648587823536,0.48476724826276923,2.651492,10.327994
24,0.1214558887516507,0.48180205780241064,2.6692588,9.744867
25,0.11287340351336192,0.5332600468583683,2.5132377,10.975086
26,0.11190107087353525,0.5218077818078896,2.4598916,11.043792
27,0.10865245767635935,0.4819739185573447,2.38677,10.100803
28,0.10621879407786446,0.5050779254621258,2.336212,10.689192
29,0.10425701057906474,0.5023296547362417,2.2873096,10.496205
30,0.10143997393346621,0.49511703382483535,2.2120817,10.495873
31,0.09797093825400424,0.5263495598038334,2.1379142,10.749615
32,0.09549161891438847,0.5287942517265656,2.1084049,10.951442
33,0.09474915196031532,0.4787329031618093,2.0805216,9.614837
34,0.09304135209058252,0.4873617568598774,2.0395947,10.092118
35,0.0900034826344262,0.47512592017739436,1.9825423,9.797173
36,0.08992407262221574,0.5201015202370202,1.9514655,10.757502
37,0.0867162841563642,0.48743786359686075,1.9044362,9.736258
38,0.08388199961114338,0.5195865515625068,1.8467512,10.655364
39,0.08170948791883195,0.5675814561268256,1.8047469,11.762322
40,0.0805821974564778,0.4758136960415478,1.771701,9.869616
41,0.08253852170763577,0.5025533519007943,1.807568,10.341928
42,0.07947772697981038,0.526645947675236,1.7472798,10.922893
43,0.07788716158277503,0.49524560726168615,1.6755302,9.725638
44,0.07720886116322818,0.49682826127984664,1.6937225,10.103968
45,0.07501360396973801,0.5432318075047875,1.6382947,10.764292
46,0.07457940935395915,0.4815640413547948,1.606461,9.966023
47,0.07199381456693962,0.5032596784003979,1.5617812,10.139776
48,0.07005035577945203,0.49104476166020206,1.541368,10.026476
49,0.07271271278531197,0.5532567574352515,1.5535218,11.272161
