epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.9557140575942172,0.9403400497558789,22.56378,23.20963
1,0.9437813387122206,0.9008303198040041,21.948189,21.73818
2,0.7796872233831754,0.8051247795422872,17.802357,19.548075
3,0.6178028233589664,0.6024851197870369,13.645643,14.232464
4,0.5345333210883602,0.5865361443442157,11.811,12.794012
5,0.5288287364026552,0.5732173074004997,11.501078,11.551203
6,0.4823782677291542,0.5319847920511522,10.5625,10.695072
7,0.4357811179212345,0.4674098557896084,9.150556,9.807743
8,0.4313565525957333,0.5659847101594648,9.28339,12.269412
9,0.5181498173744448,0.4919005121685501,11.110888,10.847669
10,0.3862980837463051,0.4318799944514902,8.275717,8.968288
11,0.3617453855852927,0.4433002050361063,7.7534595,9.59749
12,0.37796634845836186,0.5955645801165165,8.34967,14.246672
13,0.39042519927024844,0.48673697338145006,8.545313,11.103738
14,0.3723295264346625,0.3856802201933331,7.9266067,8.292066
15,0.33070803464099924,0.4490960698861342,7.1235676,9.345717
16,0.3252475511643194,0.37328389923796695,7.136341,7.4434395
17,0.30761348932020127,0.36477111840349996,6.845088,7.272802
18,0.3649274855531672,0.39587529118244463,8.176765,7.959872
