epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.927046880815377,0.8792033237768403,21.376139,19.667616
1,0.8998365393737032,0.8127711330745238,20.616999,18.128134
2,0.7845456330801669,0.633717306539522,17.28859,14.012875
3,0.632005245023775,0.6110123450874437,13.5959835,12.289463
4,0.5555753246533065,0.5495737782606842,11.924578,11.287029
5,0.5587659786286303,0.798687589084003,12.0956545,18.170116
6,0.5140137568487392,0.5654127333603852,11.03435,11.343911
7,0.5224789515190702,0.6005214283652339,11.192378,12.968039
8,0.45939538084315235,0.4911941004560349,9.956622,10.38711
9,0.46614698943718474,0.5454576968724001,9.880554,11.585077
10,0.46082311264136505,0.5827978519683189,9.803851,12.326262
11,0.4443592832712092,0.5537037857880829,9.533329,11.338734
12,0.40795311999914907,0.47084873132671873,8.810223,9.228853
13,0.40777839158141316,0.500956561759854,8.61756,10.153433
14,0.41842380685738395,0.5142830335502083,8.905201,10.5774355
15,0.3490690551565635,0.4359677759468133,7.43384,8.49588
16,0.3687314392992186,0.4540050099504755,7.619148,9.061534
17,0.37531860082599194,0.5733868107728078,8.034891,10.871403
18,0.3633270101403002,0.6083744113326918,7.7319207,11.573749
19,0.34491644317145026,0.4194701079358446,7.4183936,8.3787565
20,0.34421059346071764,0.48351043314798503,7.250554,10.119403
21,0.3278603261581944,0.5178635707983734,6.978576,10.615574
22,0.31610325986380255,0.464815080588591,6.5916433,8.429215
23,0.27801877716257906,0.4160900688763206,5.9172673,8.276043
24,0.29465051133225395,0.4781988912017633,6.080888,9.141963
25,0.29201636015308285,0.46417433129134755,6.008218,8.909532
26,0.28736415378139535,0.4581605238271943,6.1600046,8.464391
27,0.3232719590655425,0.4232859901079895,6.5966916,8.500348
28,0.27862439906469866,0.4240080211179476,5.8647385,8.606997
29,0.25182194175245076,0.47050554405712913,5.2839384,8.493492
30,0.2570059976119588,0.4068623221089654,5.4170523,7.910931
31,0.24688256950883256,0.5912434302323254,5.1828456,11.730463
32,0.2510407087111388,0.4804711622972015,5.30463,9.439998
33,0.21931248510859616,0.38835440375280716,4.57897,7.0668683
34,0.22416099418100513,0.3828134672016117,4.645462,7.418597
35,0.2328533654323252,0.37804774591263307,4.886082,7.030848
36,0.2071035150637406,0.40486323167669014,4.3947015,7.775966
37,0.20134910039630224,0.36317336199976874,4.139473,6.541747
38,0.2017923209590844,0.3438967967287023,4.281145,6.369294
39,0.2105398166964487,0.3675603807395232,4.499926,7.3516474
40,0.2011478920848344,0.4341893809061524,4.232898,8.180044
41,0.20368418367944155,0.34376539850065896,4.404656,6.4815907
42,0.1986266359872453,0.37650398159703463,4.2652993,7.40915
43,0.16761897668719716,0.4042879254259962,3.5383089,7.6531343
44,0.22342394499167853,0.3958202329933221,4.6449428,7.561189
45,0.1759876739830309,0.3827670360287876,3.8202908,6.95014
46,0.18111353412641748,0.3728174784927503,3.7128685,7.1824226
47,0.18844844366413843,0.42075619418570337,3.9229133,8.016184
48,0.17516212032783074,0.36833763481877374,3.6996675,6.830428
49,0.16783693496442775,0.4198405233258051,3.6352012,7.9333315
50,0.1624693892418914,0.35322635245661366,3.4509814,6.7145505
51,0.13825002127058567,0.36277220477449135,2.9390614,6.5867405
52,0.15835716864392427,0.3924706993584937,3.2832959,7.156853
53,0.16721526382232477,0.363420436145566,3.597845,6.7353215
54,0.16081433386618132,0.3668820563148945,3.4414287,6.594143
55,0.1504727005693412,0.3826400157830394,3.2071586,7.175998
56,0.16135842406134587,0.36567256509834994,3.3858047,6.704118
57,0.14815875148115634,0.3282872775556348,3.107721,6.004308
58,0.15089884071587667,0.3360869840104529,3.2222662,6.137472
59,0.1438604105144633,0.31027547074547895,3.0115564,5.8204074
60,0.1371238567067635,0.39372781098734405,2.909135,7.28377
61,0.1289707179383451,0.32684063266777824,2.6540246,6.146305
62,0.124749149238936,0.3471541928906813,2.5930204,6.4684777
63,0.12393002121898203,0.3357393799732763,2.6451073,6.1209726
64,0.15000381854982564,0.3979414141347222,3.1376595,7.0343385
65,0.14876036446713892,0.3766126188826054,3.0132623,6.7872496
66,0.15041043071135932,0.3574841762265415,3.256638,6.422242
67,0.12497444216201738,0.3555161129709677,2.6362412,6.359103
68,0.12267398579689108,0.3829840231449046,2.6051877,6.84382
69,0.12577183695768546,0.37174049611632703,2.667609,6.662705
70,0.13215934440785243,0.33824734315804555,2.7485178,6.0976024
71,0.10904357665851447,0.3779975841654108,2.2814763,6.8764033
72,0.10961850395830501,0.374290886711567,2.3625033,6.74164
73,0.12960408749953709,0.3382294379861642,2.7004838,6.0775495
74,0.12393563171828768,0.394545851869786,2.5434842,7.1609397
75,0.148103523561963,0.36041344374629625,3.064246,6.3851466
76,0.13173141794484705,0.36515771740294517,2.8110964,6.591663
77,0.11416141354740726,0.35867593992263713,2.525662,6.2252173
78,0.10641090826419748,0.3620329533062928,2.2356675,6.194347
79,0.11275927436097237,0.3612272987763087,2.427777,6.5469966
