epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.9459516442616781,0.8933868215853474,10.007827,9.16615
1,0.9051854770978291,0.8730424756547844,9.378577,8.871105
2,0.8669128651618958,0.8725421732640362,8.849633,8.729771
3,0.8383814237912496,0.8108419764089394,8.519344,8.068054
4,0.8034473479588826,0.7815314243989162,8.037955,7.6949487
5,0.8319916598002116,0.9398070756657665,8.304064,9.802933
6,0.9149418056805928,0.8912347241701832,9.191106,8.097625
7,0.8290463763872783,0.768580272853137,8.355233,7.6911144
8,0.8079813426335652,0.7687871311290331,8.078497,7.5519214
9,0.8415992786089579,0.7883225375437641,8.510097,7.7725525
10,0.7990467211405436,0.7576676353040445,7.965224,7.4272003
11,0.7868323057492574,0.7485094996562517,7.9049807,7.3135743
12,0.7822564202944438,0.7531671497926294,7.7960305,7.2331076
13,0.7851701486905416,0.8344144360477705,7.8766556,8.253832
14,0.8070185941060384,0.7538333017512622,7.9185333,7.4443417
15,0.793116843064626,0.7413064269905546,7.872448,7.2736464
16,0.7872162384986877,0.7400084636600844,7.7306437,7.5409355
17,0.7634345289866129,0.7776920382245128,7.5117025,7.666784
18,0.7816870342890422,0.8234868857015176,7.834623,8.237624
19,0.8262469878196717,0.7365471093778116,8.422477,7.010635
20,0.7383274135589599,0.7109688750776162,7.290681,7.0564637
21,0.711987897237142,0.7118153937784324,7.0758123,7.2472134
22,0.7124182028770447,0.7331406398123479,7.0006046,7.336692
23,0.6829053746859233,0.7697908424761191,6.6946745,7.0198083
24,0.6903146807352701,0.7893108727922478,6.6931796,7.8557463
25,0.6806098173459371,0.7580221209868017,6.599224,7.4934645
26,0.6494935207366943,0.694879795688082,6.218383,7.013157
27,0.6639018290837606,0.7287258515319976,6.439041,7.084514
28,0.6346941825548807,0.8666159992673957,6.2604175,8.512858
29,0.7019309247334798,0.7092018298418873,6.822889,6.9503884
30,0.6709913048744202,0.7120312658914056,6.4604597,6.972207
31,0.6339847378730774,0.7444415410676325,6.242818,7.1959324
32,0.6627236272493998,0.7216332509698146,6.485669,6.844418
33,0.6643190998236338,0.6451904797459028,6.6051,6.212075
34,0.6711353786786397,0.8361037404413717,6.4602513,8.1615
35,0.63973157787323,0.6565206119738727,6.192007,6.509163
36,0.5733237946828207,0.6416584298430211,5.6686015,6.474996
37,0.5993853392601013,0.6306190538216397,5.820361,6.36356
38,0.5861198021570841,0.6120948696516425,5.810017,6.0270486
39,0.5718149905204772,0.6369987301142567,5.491917,6.274724
40,0.5528423740069072,0.6266376214673319,5.411923,6.0936527
41,0.5635864379405975,0.7124093350661228,5.4948297,6.665338
42,0.5797707799275716,0.6050830070241039,5.6515102,6.2075496
43,0.579468632698059,0.5843407810921688,5.703415,5.6517806
44,0.5343937163352966,0.6098658392628825,5.206342,6.0048037
45,0.5852707987626393,0.6611514250595731,5.737069,5.9205194
46,0.5147236313819885,0.5708763369051109,4.8519855,5.6479893
47,0.5091561121940613,0.7506708552637898,4.899083,6.89949
48,0.5476723010540009,0.5664131679382932,5.2129006,5.7272186
49,0.5865284438927968,0.5533690485821302,5.659738,5.4909387
50,0.5091871334711711,0.5384549529428976,4.95626,5.3247204
51,0.507838104724884,0.5579934317277248,4.9204464,5.4562325
52,0.5090781078338623,0.6458402048069167,4.981817,6.0321064
53,0.5223076635996501,0.5556641619993871,5.0134788,5.284169
54,0.5103549954096476,0.754537814404385,5.0463448,7.0309997
55,0.5530580571492513,0.4999916225790503,5.3346734,4.773733
56,0.4423963258266449,0.5283731032177746,4.330452,5.2455363
57,0.5611986533800761,0.5197669576363735,5.32866,4.9982553
58,0.5022318855921427,0.6309019818723914,4.790593,6.0471005
59,0.49113519843419395,0.5873084054050217,4.757538,5.596876
60,0.47083942635854087,0.5046685269154401,4.537195,4.7381773
61,0.41909128506978355,0.4441384267047107,4.0256424,4.144166
62,0.4978934127489726,0.49018899971745405,4.675863,4.760037
63,0.42839877609411875,0.47064433701009867,4.132418,4.4751744
64,0.4203522361119588,0.45936259532354745,4.0771184,4.4830055
65,0.41995803944269816,0.556307818547663,4.0291853,5.084575
66,0.4079026478131612,0.48899477079095116,3.9322534,4.54319
67,0.37311756412188213,0.5350682573964396,3.6918008,4.896745
68,0.42781027539571126,0.4354978683460281,4.051714,4.048564
69,0.39760054159164426,0.431590872456828,3.94623,4.104967
70,0.40652433975537616,0.5019989335441969,3.867133,4.515334
71,0.390613306760788,0.46577115742808795,3.7730055,4.4678574
72,0.37868751978874204,0.4204269289020523,3.5992708,3.9628263
73,0.37481624794006346,0.44376315158676816,3.6742194,4.12536
74,0.3902435184319814,0.46645858860110856,3.6782486,4.423687
75,0.37185275371869403,0.4671466421796031,3.5551643,4.334407
76,0.3760641729831696,0.4037372984021783,3.6374714,3.8141694
77,0.375718417485555,0.4700994764666158,3.5360465,4.5970616
78,0.37458420793215436,0.5855007489838923,3.5797405,5.304306
79,0.4413907981713613,0.5546510217199287,4.0850396,5.0446014
80,0.3673737394014994,0.4189534265681567,3.5611465,3.7621794
81,0.3218905715942383,0.4037058624138395,3.132166,3.8826418
82,0.3460627538363139,0.64550076751595,3.3672168,5.6898627
83,0.3558833754857381,0.4132420228297017,3.4300356,3.9803627
84,0.3765733199914296,0.43063161240155956,3.6310565,3.950687
85,0.33670136241118115,0.37722441613436697,3.2777624,3.4916408
86,0.33505755273501076,0.3782208910976273,3.2172737,3.4093223
87,0.3326410657564799,0.4319658661743559,3.1120152,3.8794825
88,0.29346138111750286,0.4057455789520446,2.8358946,3.6684134
89,0.31842284941673277,0.40403900357831524,3.0077763,3.8618612
90,0.3281105159918467,0.4386131075986353,3.1132753,4.1382737
91,0.3682275182406108,0.5616907565242266,3.4921257,4.861911
92,0.3382905297676722,0.3944281068931063,3.1957297,3.6542819
93,0.30142666776974997,0.43632059719458044,2.8360465,3.7189326
94,0.2941120024522146,0.4425936283105873,2.8141758,4.1226315
95,0.363495419661204,0.5466755329375248,3.3599753,4.590851
96,0.3738614470163981,0.5192154465443585,3.319604,4.736824
97,0.32598400449752807,0.4474297229987217,3.0419786,3.976055
98,0.3054117286205292,0.38684326647762285,2.7921107,3.4332266
99,0.2955701273282369,0.44561869974630286,2.7976012,3.7444067
100,0.28834136748313904,0.3651093508142874,2.7720358,3.4293249
101,0.30024671443303425,0.47057864081812095,2.8833532,3.9769907
102,0.2843019816080729,0.3861728885259286,2.6767554,3.4819388
103,0.2827252765893936,0.465018406807189,2.6901088,4.087153
104,0.33868809644381204,0.5136912173009014,3.0421493,4.395285
105,0.29042619760831195,0.3482739443323052,2.7262676,3.155447
106,0.25792525728543597,0.39000200251659073,2.4151378,3.4382465
107,0.3811302313009898,0.5350879497262111,3.517596,4.2895546
108,0.32196661845843,0.352589353503459,2.9355931,3.1377614
109,0.4181826827526093,0.37432913143796276,3.5038147,3.535073
110,0.31601001612345375,0.41352135109236515,2.9813087,3.535977
111,0.3035836526552836,0.37875166452263453,2.9213405,3.3612263
112,0.25612312308947244,0.4514126402448373,2.386063,3.7068102
113,0.2405340002377828,0.38455838024378775,2.2759082,3.365551
114,0.25550700414180755,0.3324627147252816,2.4396799,3.009942
115,0.22757371282577515,0.4340579659340391,2.1596198,3.7393408
116,0.24946696265538534,0.438968843672855,2.3376508,3.683175
117,0.328632106701533,0.5915722737749259,2.9526997,4.8812766
118,0.3988139890432358,0.47365704677494397,3.6487226,4.300478
119,0.44560100841522216,0.388122524873194,3.9591708,3.7645965
120,0.2930309262275696,0.4031889241530126,2.772573,3.7628894
121,0.264833774805069,0.3795860564091291,2.5025601,3.255429
122,0.3056577746868134,0.4789950033108077,2.793064,3.8863344
123,0.27591348250706993,0.3703117669816036,2.5483317,3.2860618
124,0.26528758414586384,0.35080752263506093,2.464806,3.152433
125,0.33567016990979515,0.581595408251561,3.0495002,4.748184
126,0.3060687903563182,0.36358358636795285,2.7248347,3.2316856
127,0.296221084356308,0.3849118670144404,2.7000468,3.5665712
128,0.31075727876027426,0.4296086411552125,2.7563577,3.6651902
129,0.25781856262683867,0.4008007347583771,2.3703566,3.34348
130,0.2369724460442861,0.35852821414689146,2.1948743,3.1929119
131,0.2663137724399567,0.41748806288042867,2.353523,3.5181925
132,0.2702136366764704,0.3801642406984154,2.466778,3.4121644
133,0.2791478993097941,0.5373341267802326,2.4873676,4.3640447
134,0.2846686007976532,0.355512042207072,2.510479,3.1568
135,0.3186868469317754,0.39618968690534034,2.8807745,3.3291438
136,0.30921480123202005,0.39581817269800196,2.7048547,3.6207695
137,0.3135221885840098,0.4675036642655908,2.8561423,3.8869762
138,0.24465825621287027,0.37982947370445586,2.2491663,3.1572647
139,0.26565814383824665,0.372439587377457,2.3891437,3.1450462
140,0.3136754026412964,0.4789292844405687,2.7900414,4.088479
141,0.3361677075227102,0.4496706669549068,2.9780228,4.30179
142,0.344377446492513,0.35776634437154486,3.1333292,3.34708
143,0.3380272613366445,0.3701658450749766,2.992154,3.0910928
144,0.2822565542062124,0.36933017940635227,2.4554164,3.1653192
145,0.24408044083913166,0.3452391671944424,2.2257948,3.0719001
146,0.24889791544278464,0.40108960368243823,2.2632296,3.6324885
147,0.23056025703748068,0.43760012523586533,2.1844263,3.6122324
148,0.233186936378479,0.3506215187420408,2.0745068,2.8920627
149,0.20469357120990753,0.4133991927977102,1.8679862,3.292903
150,0.2266280654668808,0.3811228149440659,2.0072057,3.1610248
151,0.2017465480963389,0.33095843146046794,1.8838758,2.881184
152,0.22480594635009765,0.3537534629681196,2.0538442,3.1373005
153,0.24482000199953716,0.3460940294769181,2.2426522,2.9199622
154,0.21429527282714844,0.38435143790397036,1.9632826,3.242616
