epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.8720080143760904,0.8069758548204642,8.997525,8.188186
1,0.6144465815211422,0.6313561139353718,6.1078587,6.123049
2,0.45195709893135194,0.9063709470855288,4.4224577,9.292368
3,0.3321768278367669,0.5245121472860238,3.354132,5.0980043
4,0.2818002850809364,0.5006778361312897,2.780336,4.7088194
5,0.23552185650195645,0.4121046695576246,2.3127093,4.015087
6,0.2105361677597112,0.5603112644883266,2.0608637,5.312669
7,0.2224753631375601,0.3336547638078135,2.182096,3.1798651
8,0.1977063742839544,0.3894487557658161,1.9327468,3.623684
9,0.170926917527868,0.36722231362445423,1.6845958,3.501773
10,0.17171811283666508,0.3118439380866123,1.6335498,2.7241547
11,0.16160902509914735,0.3168957055327427,1.6013939,2.8984094
12,0.14818903954622747,0.3829809505626025,1.4252216,3.3897722
13,0.13376006860033016,0.2482771119510985,1.2781173,2.1117525
14,0.13819349677203974,0.29529529798078347,1.3397146,2.578847
15,0.13420324920417465,0.283485255037171,1.303732,2.502675
16,0.12711554483948312,0.2661781866711924,1.218837,2.143852
17,0.1258663775699434,0.25337586851708915,1.198928,2.032944
18,0.12004776246419124,0.2889408775534763,1.1373253,2.5744166
19,0.11929268309581137,0.29900815121206153,1.1068971,2.4718156
20,0.11165644746328321,0.24574811453838272,1.0401847,1.8935193
21,0.11196841216198455,0.3609492950942887,1.0638546,2.7968047
22,0.10410639012701184,0.23698648822260093,0.9755874,1.8985059
23,0.10705851123590127,0.21670411758688818,0.993722,1.6553712
24,0.10405017210346722,0.24268419559733326,0.9576805,1.9255726
25,0.10850879745421492,0.23173416800707936,0.99295145,1.6980288
26,0.1001393958509524,0.2815528711474749,0.938354,2.279653
27,0.10283935009520476,0.2200162221948464,0.96495444,1.7636831
28,0.10370267475254526,0.19873984009621154,0.95996547,1.4863125
29,0.11025945226179458,0.27911752557374564,1.0190198,2.2616355
30,0.09083633852028815,0.204089974383434,0.8406849,1.5925657
31,0.09911309154865428,0.28455811489625754,0.9104878,2.0791287
32,0.09742993662027163,0.2726039627633722,0.88334334,2.051358
33,0.08786827758371274,0.23063599113449157,0.8114546,1.6759847
34,0.09600332505336297,0.2690812177154647,0.8750049,1.8088375
35,0.09180728515756433,0.20803526150752824,0.8452173,1.3925526
36,0.09485467808065656,0.2333189837961083,0.87671864,1.6262192
37,0.08846881393387854,0.23987387910307167,0.8234606,1.6830815
38,0.09330014095761963,0.2530564431887699,0.845581,1.7679366
39,0.08645495460846135,0.1911374674850251,0.79283595,1.3623307
40,0.09516365671364191,0.19534038155677308,0.86520875,1.3834057
41,0.0911748067596146,0.20118620255553865,0.8304917,1.4398432
42,0.09045160920935845,0.22420400832278795,0.8367462,1.4726751
43,0.08981018722771646,0.19366438015998597,0.81223285,1.2817583
44,0.09635455456975296,0.18918139549840493,0.8973641,1.2195399
45,0.0889169329134983,0.19351561741524959,0.80559635,1.3741019
46,0.09229812168884531,0.18633165943670082,0.83887255,1.2568699
47,0.09303007806625252,0.19072649286562704,0.8413736,1.2654136
48,0.08825852812209554,0.21835057894547147,0.8125527,1.4139655
49,0.08912736470110406,0.1848752624485122,0.79613715,1.2192848
