epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.9208313956379466,0.8639389821823608,21.04513,19.961998
1,0.8904326526295672,0.8969808537909325,20.201181,21.209084
2,0.8358967278775795,0.757569430144966,18.79501,17.13121
3,0.7096295293115636,0.6910797936696533,15.132958,15.53598
4,0.7101556517687556,0.6516043518451934,15.250617,13.728361
5,0.5744396968880582,0.6003863955220432,11.962858,11.959581
6,0.5575027359762226,0.532126247882843,11.72456,10.340968
7,0.5013056939660018,0.5788278195029455,10.371122,12.189604
8,0.4619156913400969,0.48893628708014253,9.951961,10.093289
9,0.4743556208457811,0.6735269304708387,10.031524,14.45353
10,0.41428273438983115,0.4753197604882802,8.714332,9.544623
11,0.40574619714899846,0.47748983159978337,8.695468,10.177943
12,0.41737989572231454,0.4265512671876461,8.661862,9.092337
13,0.36796893301383454,0.41339946786562604,7.8831825,8.336547
14,0.36842436165784176,0.4695647470917262,7.688205,9.442447
15,0.3856778780654656,0.4051012612403707,8.296433,8.5058365
16,0.40985515087949,0.474553127238091,8.90979,9.9917
17,0.3571175064798776,0.416335144575606,7.594656,8.615856
18,0.3249765341286133,0.40513901993738,6.744004,8.51162
19,0.2995365466723663,0.44352330161747355,6.3405395,8.991973
20,0.3276853850409654,0.38678097767187347,7.098994,7.721369
21,0.2983815706868613,0.4001419222946708,6.197619,7.983857
22,0.29641013754220197,0.4096531417775661,6.221271,8.357857
23,0.2817171289191127,0.38845177808551923,5.943575,8.474991
24,0.283098073828687,0.40306388391247877,5.9770265,7.5261793
25,0.2798174405835065,0.43227422491033024,6.0041227,8.125419
26,0.26010874465267003,0.4655347227627504,5.454956,9.48729
27,0.25158120580415283,0.44778653070436303,5.2800927,9.461209
28,0.24576921145899017,0.38740572164244685,5.2239943,7.2305956
29,0.26044753819598,0.43716412169713503,5.575236,8.714899
30,0.2521516776700037,0.35854793366388227,5.3866096,7.075497
31,0.21778083521064065,0.3316729444984003,4.599924,6.700868
32,0.2290383646284558,0.3492857317129771,4.8928986,7.12815
33,0.222453496236606,0.4039546682479534,4.7306485,8.160213
34,0.25048485594500003,0.3629064160458585,5.2172337,7.520011
35,0.19168789907494474,0.3816397236594072,4.0169234,7.281299
36,0.20060038566589355,0.40221767729901253,4.3152914,8.099327
37,0.21617767469314494,0.3587401726989881,4.550809,7.582175
38,0.21744109425044145,0.32675909615577536,4.663439,6.633861
39,0.19911227327542796,0.36899325980785047,4.2060122,7.2932267
40,0.20251934256842127,0.36325738404659513,4.2812943,6.7294784
41,0.1909585026659575,0.37869606182930315,4.0578356,7.4809794
42,0.1685973609602112,0.3432675796620389,3.5609307,6.57421
43,0.15562277053917006,0.391498032402485,3.26143,6.991998
44,0.17110842484914535,0.35648595864045707,3.5750232,6.858221
45,0.16367093876693597,0.3396163445415226,3.4291346,6.4178934
46,0.14252932099260893,0.34736657438548746,3.010574,7.0263586
47,0.15700352929028752,0.3426612501448773,3.3372636,6.5140104
48,0.16350628093574396,0.3473878883300944,3.4272826,6.8429403
49,0.18546483079733797,0.3316973567220336,3.9071229,6.4281163
50,0.14756307652836592,0.3288555844878474,3.151776,6.955404
51,0.1546885878430991,0.37628673376343774,3.21799,7.2727866
52,0.17388152429217546,0.309309443894853,3.6200786,6.2723484
53,0.15519477792906167,0.34855197274938543,3.2941856,6.8004427
54,0.16952819557482662,0.34000616462518135,3.5722966,6.482922
55,0.1329183048200777,0.3192497560529844,2.7836633,5.88729
56,0.12081472578315973,0.3320202812658134,2.6226153,6.244974
57,0.1253653809269128,0.3657086394357343,2.6243825,6.967733
58,0.13640749396166343,0.33150439270844695,2.865572,6.370763
59,0.13048043459972028,0.3468678173021222,2.804714,6.591244
60,0.12194192523527825,0.34647854887847357,2.5978289,6.575511
61,0.12767475035399517,0.3117389203386104,2.699733,5.742366
62,0.12286336775670272,0.31842998272561013,2.5842152,6.049463
63,0.12724656672664383,0.3175807073183939,2.6825135,6.0937514
64,0.11750900962810924,0.34873846416355025,2.5157812,6.4021726
65,0.11237797400917447,0.2876131808292781,2.3660731,5.615493
66,0.09368853159646547,0.3134698683911182,2.0100853,5.743257
67,0.09757728264849382,0.3143225853324782,2.1490166,5.73873
68,0.09704607288979551,0.3216056190695323,2.0426326,5.88207
69,0.09196551845432176,0.3187910054169648,1.9641665,5.5977025
70,0.09979711834911349,0.2888236881781977,2.1583087,5.584522
71,0.12397617048640268,0.32905501433720824,2.5914698,6.1284294
72,0.11443481021610444,0.30807112009390025,2.4255228,5.813225
73,0.10020808567992309,0.3202230857407793,2.1495736,5.825195
74,0.09905509833657444,0.29501428396989265,2.0931587,5.769299
75,0.09907223713779789,0.31553203395917906,2.1156175,5.8022346
76,0.11340150168145678,0.33873895730109926,2.4091594,6.3470354
77,0.10441692380294257,0.32057086246233457,2.186799,5.9158726
78,0.09485886184982557,0.3127984027279184,2.0204904,5.9167285
79,0.09488044782240089,0.32309164878324415,2.0064747,5.78105
80,0.10240601300132657,0.33292084224257906,2.2145512,6.0078897
81,0.11915528297000084,0.33938159883445035,2.505474,6.361739
82,0.11848554632947962,0.3129666192945859,2.494713,5.6422544
83,0.10551978719298101,0.30009531552064506,2.205541,5.7688913
84,0.11064601286556373,0.3188151312423936,2.2707508,5.884272
85,0.09363419724316784,0.35465797063306714,2.0114317,6.5847154
