epoch,train_rmse_loss,val_rmse_loss,train_mae_unscaled,val_mae_unscaled
0,0.8289256761966233,0.8956934554236275,20.531094,22.816595
1,0.7854006534030763,0.7893857134848224,19.062937,19.846294
2,0.7353572933000928,0.7692517832833894,17.696884,17.623312
3,0.6882061643923227,0.6807056367397308,16.44741,15.915673
4,0.6587706531753638,0.6490941601140159,15.626406,15.244555
5,0.644010740830676,0.6388017273679072,15.302958,15.015854
6,0.6022738233532181,0.5882002936334026,14.143837,13.687439
7,0.5904654561331446,0.6010389699011432,13.893011,14.208749
8,0.5560369664377331,0.6589197090693882,13.059591,15.314958
9,0.5537390585603386,0.6568465251095441,12.947127,15.447331
10,0.5206876219384667,0.5502000359856353,12.289689,12.785943
11,0.5087384784054177,0.5511285759964768,11.952868,12.731893
12,0.5106650080489016,0.6155830050001339,11.974873,14.209009
13,0.4982035254457749,0.5411718092402633,11.683459,12.42047
14,0.47411316389629515,0.5434807569396739,10.990202,12.601423
15,0.4682594050545041,0.5165167511725912,11.054509,11.929443
16,0.44905059342183373,0.5199445893569868,10.551813,11.922203
17,0.44420393330840774,0.5089249136496563,10.313891,11.577356
18,0.43356322572301326,0.4942403764140849,10.097342,11.380717
19,0.4336453703247572,0.5697855158727996,10.109497,13.258145
20,0.4112089892913555,0.4864767850661764,9.579391,10.965888
21,0.4057521895811171,0.48146187650914096,9.487734,10.867081
22,0.39907843262756465,0.779006404536111,9.29156,17.764006
23,0.3977836848523273,0.47582054624752124,9.243688,10.86298
24,0.3844803996469783,0.5772899778521791,8.992867,12.981694
25,0.37842603098234756,0.47204565636965695,8.808533,10.404353
26,0.37575128651670114,0.4679819223832111,8.628794,10.755501
27,0.36833038838582627,0.4834614976936457,8.586434,10.704341
28,0.36283472766516917,0.47807438519536233,8.463352,10.525616
29,0.36597297920121086,0.4562786434377943,8.50742,10.173911
30,0.3563658951723408,0.4967423847743443,8.196032,11.288913
31,0.3463412932433083,0.46476490400275405,7.9820333,10.389012
32,0.33334109544906276,0.4375695890309859,7.6817966,9.973313
33,0.3385305291239177,0.45945754039044284,7.8178563,10.079337
34,0.3304517682865357,0.4959034399718654,7.580271,10.975601
35,0.32969721588442913,0.4598222916223565,7.68263,10.288563
36,0.320479272806477,0.4679992861893712,7.4350877,10.758846
37,0.3126569025665712,0.47058139528547016,7.289867,10.504554
38,0.3220807992559435,0.44010457487738863,7.467004,9.781321
39,0.30420299371083576,0.45110517953123364,7.024466,10.178581
40,0.30368036850049884,0.5376910427395178,6.9943185,11.798258
41,0.30659233983296846,0.468271337297498,7.0732436,10.656238
42,0.2964613270942279,0.4393400784049715,6.879804,9.998079
43,0.29822655872823634,0.44021946252608785,6.8990593,9.863708
44,0.2890355207149705,0.4618206182304694,6.6298223,10.620181
45,0.2879448089829502,0.44807793960279346,6.6388226,9.813974
46,0.28473579499152124,0.4447242197941761,6.572921,9.960947
47,0.2703810216214313,0.46319797574257365,6.2304792,10.056613
